	Steps	Time [s]	[A] Probe1_Carrier_center [°C]	[B] Probe2_Carrier_corner1 [°C]	[C] Probe3_GuideRail_top [°C]	[D] Probe4_GuideRail_middle [°C]	[E] Probe5_GuideRail_bottom [°C]	[F] Probe6_MotorBase_front [°C]	[G] Probe7_MotorBase_side [°C]	[H] Probe8_MotorBase_corner [°C]	[I] Probe11_Structure_front_1 [°C]	[J] Probe12_Structure_front_2 [°C]	[K] Probe13_Structure_front_3 [°C]	[L] Probe14_Structure_front_4 [°C]	[M] Probe15_Structure_lateral_1 [°C]	[N] Probe16_Structure_lateral_2 [°C]	[O] Probe18_Structure_lateral_4 [°C]	[P] Probe19_Structure_lateral_5 [°C]	[Q] Probe20_Structure_top_1 [°C]	[R] Probe21_Structure_top_2 [°C]	[S] Probe22_Structure_top_3 [°C]	[T] Probe23_Structure_top_4 [°C]	[U] Probe24_Structure_back_1 [°C]	[V] Probe25_Structure_back_2 [°C]	[W] Probe26_Structure_back_3 [°C]	[X] Probe27_Structure_back_4 [°C]	[Y] Probe28_Structure_back_5 [°C]	[Z] Probe29_Structure_back_6 [°C]	[AA] Probe9_Temperature_BearingTop [°C]	[AB] Probe10_Temperature_BearingBottom [°C]	[AC] Probe17_Temperature_Structure_lateral_3 [°C]	
326	1	326,	33,556	30,077	31,725	34,333	27,68	39,397	36,007	36,043	35,784	34,564	34,314	22,118	21,033	30,576	30,525	30,044	30,71	32,855	31,71	34,499	36,206	32,354	31,363	25,534	30,526	21,769	31,814	28,744	31,314	
327	1	327,	33,54	30,061	31,71	34,317	27,662	39,385	35,994	36,031	35,772	34,547	34,296	22,11	21,022	30,556	30,505	30,025	30,693	32,838	31,697	34,485	36,189	32,337	31,342	25,517	30,508	21,76	31,798	28,721	31,295	
328	1	328,	33,523	30,046	31,695	34,3	27,644	39,374	35,981	36,02	35,759	34,529	34,279	22,101	21,01	30,536	30,486	30,006	30,676	32,821	31,683	34,47	36,171	32,32	31,321	25,5	30,491	21,75	31,782	28,699	31,276	
329	1	329,	33,506	30,031	31,68	34,284	27,626	39,362	35,969	36,008	35,746	34,512	34,261	22,092	20,999	30,517	30,467	29,987	30,659	32,804	31,67	34,456	36,153	32,302	31,301	25,483	30,473	21,741	31,767	28,677	31,256	
330	1	330,	33,489	30,015	31,665	34,268	27,607	39,351	35,956	35,996	35,734	34,494	34,243	22,084	20,988	30,497	30,448	29,968	30,642	32,788	31,656	34,442	36,136	32,285	31,28	25,466	30,455	21,731	31,751	28,654	31,237	
331	1	331,	33,472	30,	31,651	34,252	27,589	39,339	35,943	35,985	35,721	34,476	34,226	22,076	20,978	30,477	30,429	29,949	30,626	32,771	31,643	34,427	36,118	32,268	31,259	25,449	30,437	21,722	31,735	28,632	31,218	
332	1	332,	33,455	29,985	31,636	34,236	27,571	39,327	35,931	35,973	35,708	34,459	34,208	22,067	20,967	30,458	30,411	29,931	30,609	32,754	31,629	34,413	36,101	32,251	31,239	25,432	30,42	21,712	31,719	28,61	31,199	
333	1	333,	33,439	29,969	31,621	34,22	27,553	39,316	35,918	35,962	35,696	34,441	34,19	22,059	20,956	30,438	30,392	29,912	30,592	32,738	31,616	34,399	36,083	32,234	31,218	25,416	30,402	21,703	31,704	28,588	31,18	
334	1	334,	33,422	29,954	31,606	34,204	27,535	39,304	35,905	35,95	35,683	34,424	34,173	22,05	20,945	30,419	30,373	29,893	30,576	32,721	31,603	34,385	36,065	32,217	31,198	25,399	30,385	21,694	31,688	28,566	31,161	
335	1	335,	33,405	29,939	31,592	34,188	27,517	39,293	35,893	35,939	35,67	34,406	34,155	22,042	20,935	30,399	30,354	29,874	30,559	32,704	31,589	34,37	36,048	32,2	31,177	25,383	30,367	21,684	31,672	28,544	31,142	
336	1	336,	33,388	29,924	31,577	34,171	27,5	39,281	35,88	35,927	35,658	34,389	34,138	22,034	20,924	30,38	30,335	29,856	30,542	32,688	31,576	34,356	36,03	32,182	31,157	25,366	30,35	21,675	31,657	28,522	31,123	
337	1	337,	33,372	29,909	31,562	34,155	27,482	39,269	35,868	35,916	35,645	34,371	34,12	22,026	20,913	30,361	30,317	29,837	30,526	32,671	31,563	34,342	36,012	32,165	31,136	25,35	30,332	21,666	31,641	28,5	31,105	
338	1	338,	33,355	29,894	31,547	34,139	27,464	39,258	35,855	35,904	35,632	34,354	34,102	22,017	20,903	30,341	30,298	29,819	30,509	32,655	31,55	34,328	35,995	32,148	31,116	25,333	30,315	21,657	31,626	28,478	31,086	
339	1	339,	33,338	29,879	31,533	34,123	27,447	39,246	35,842	35,893	35,619	34,336	34,085	22,009	20,892	30,322	30,279	29,8	30,493	32,638	31,536	34,314	35,977	32,132	31,096	25,317	30,297	21,648	31,61	28,457	31,067	
340	1	340,	33,321	29,864	31,518	34,107	27,429	39,235	35,83	35,881	35,607	34,319	34,067	22,001	20,882	30,303	30,261	29,782	30,476	32,622	31,523	34,299	35,96	32,115	31,076	25,301	30,28	21,639	31,595	28,435	31,048	
341	1	341,	33,305	29,849	31,504	34,091	27,412	39,223	35,817	35,87	35,594	34,301	34,05	21,993	20,872	30,284	30,242	29,763	30,46	32,605	31,51	34,285	35,942	32,098	31,055	25,285	30,263	21,63	31,579	28,414	31,029	
342	1	342,	33,288	29,834	31,489	34,076	27,394	39,211	35,805	35,858	35,581	34,284	34,032	21,985	20,862	30,264	30,224	29,745	30,444	32,589	31,497	34,271	35,924	32,081	31,035	25,269	30,246	21,621	31,564	28,392	31,011	
343	1	343,	33,271	29,819	31,474	34,06	27,377	39,2	35,792	35,847	35,569	34,266	34,015	21,977	20,851	30,245	30,205	29,726	30,427	32,572	31,484	34,257	35,907	32,064	31,015	25,253	30,228	21,612	31,548	28,371	30,992	
344	1	344,	33,255	29,804	31,46	34,044	27,359	39,188	35,78	35,836	35,556	34,249	33,997	21,969	20,841	30,226	30,187	29,708	30,411	32,556	31,471	34,243	35,889	32,047	30,995	25,237	30,211	21,603	31,533	28,349	30,974	
345	1	345,	33,238	29,789	31,445	34,028	27,342	39,176	35,767	35,824	35,543	34,232	33,98	21,961	20,831	30,207	30,169	29,69	30,395	32,539	31,457	34,229	35,872	32,03	30,975	25,221	30,194	21,594	31,518	28,328	30,955	
346	1	346,	33,222	29,774	31,431	34,012	27,325	39,165	35,755	35,813	35,531	34,214	33,962	21,953	20,821	30,188	30,15	29,672	30,378	32,523	31,444	34,215	35,854	32,014	30,955	25,205	30,177	21,585	31,503	28,307	30,936	
347	1	347,	33,205	29,76	31,416	33,996	27,308	39,153	35,742	35,801	35,518	34,197	33,945	21,945	20,811	30,169	30,132	29,654	30,362	32,507	31,431	34,201	35,836	31,997	30,935	25,189	30,16	21,576	31,487	28,286	30,918	
348	1	348,	33,188	29,745	31,402	33,98	27,291	39,141	35,73	35,79	35,505	34,179	33,927	21,937	20,801	30,15	30,114	29,635	30,346	32,49	31,418	34,186	35,819	31,98	30,915	25,173	30,143	21,568	31,472	28,264	30,899	
349	1	349,	33,172	29,73	31,388	33,964	27,273	39,13	35,717	35,779	35,493	34,162	33,91	21,929	20,791	30,131	30,095	29,617	30,33	32,474	31,405	34,172	35,801	31,963	30,895	25,158	30,126	21,559	31,457	28,243	30,881	
350	1	350,	33,155	29,715	31,373	33,949	27,256	39,118	35,705	35,767	35,48	34,145	33,892	21,921	20,782	30,112	30,077	29,599	30,314	32,458	31,392	34,158	35,784	31,947	30,875	25,142	30,109	21,55	31,442	28,222	30,863	
351	1	351,	33,139	29,701	31,359	33,933	27,24	39,106	35,693	35,756	35,467	34,127	33,875	21,913	20,772	30,093	30,059	29,581	30,297	32,441	31,379	34,144	35,766	31,93	30,855	25,127	30,092	21,542	31,427	28,201	30,844	
352	1	352,	33,122	29,686	31,344	33,917	27,223	39,095	35,68	35,744	35,455	34,11	33,857	21,906	20,762	30,074	30,041	29,563	30,281	32,425	31,366	34,13	35,749	31,914	30,836	25,111	30,075	21,533	31,412	28,181	30,826	
353	1	353,	33,106	29,672	31,33	33,901	27,206	39,083	35,668	35,733	35,442	34,093	33,84	21,898	20,752	30,056	30,023	29,546	30,265	32,409	31,353	34,116	35,731	31,897	30,816	25,096	30,058	21,524	31,397	28,16	30,808	
354	1	354,	33,089	29,657	31,316	33,886	27,189	39,071	35,655	35,722	35,429	34,075	33,823	21,89	20,743	30,037	30,005	29,528	30,249	32,393	31,34	34,102	35,714	31,881	30,796	25,08	30,041	21,516	31,382	28,139	30,789	
355	1	355,	33,073	29,643	31,301	33,87	27,172	39,06	35,643	35,71	35,417	34,058	33,805	21,882	20,733	30,018	29,987	29,51	30,233	32,377	31,327	34,088	35,696	31,864	30,776	25,065	30,025	21,507	31,367	28,118	30,771	
356	1	356,	33,056	29,628	31,287	33,854	27,156	39,048	35,631	35,699	35,404	34,041	33,788	21,875	20,724	29,999	29,969	29,492	30,217	32,36	31,315	34,075	35,678	31,848	30,757	25,05	30,008	21,499	31,352	28,098	30,753	
357	1	357,	33,04	29,614	31,273	33,838	27,139	39,036	35,618	35,688	35,392	34,024	33,77	21,867	20,714	29,981	29,951	29,474	30,201	32,344	31,302	34,061	35,661	31,831	30,737	25,034	29,991	21,491	31,337	28,077	30,735	
358	1	358,	33,023	29,599	31,259	33,823	27,122	39,025	35,606	35,677	35,379	34,006	33,753	21,86	20,705	29,962	29,933	29,457	30,186	32,328	31,289	34,047	35,643	31,815	30,718	25,019	29,975	21,482	31,322	28,057	30,717	
359	1	359,	33,007	29,585	31,244	33,807	27,106	39,013	35,594	35,665	35,366	33,989	33,736	21,852	20,696	29,944	29,916	29,439	30,17	32,312	31,276	34,033	35,626	31,798	30,698	25,004	29,958	21,474	31,307	28,036	30,698	
360	1	360,	32,991	29,57	31,23	33,791	27,089	39,001	35,581	35,654	35,354	33,972	33,718	21,844	20,686	29,925	29,898	29,421	30,154	32,296	31,263	34,019	35,608	31,782	30,679	24,989	29,941	21,466	31,292	28,016	30,68	
361	1	361,	32,974	29,556	31,216	33,776	27,073	38,99	35,569	35,643	35,341	33,955	33,701	21,837	20,677	29,906	29,88	29,404	30,138	32,28	31,25	34,005	35,591	31,766	30,659	24,974	29,925	21,457	31,278	27,996	30,662	
362	1	362,	32,958	29,542	31,202	33,76	27,057	38,978	35,557	35,631	35,328	33,938	33,684	21,829	20,668	29,888	29,862	29,386	30,122	32,264	31,238	33,991	35,573	31,749	30,64	24,959	29,908	21,449	31,263	27,975	30,644	
363	1	363,	32,941	29,527	31,188	33,745	27,04	38,966	35,545	35,62	35,316	33,92	33,666	21,822	20,659	29,87	29,845	29,369	30,107	32,248	31,225	33,977	35,556	31,733	30,621	24,945	29,892	21,441	31,248	27,955	30,626	
364	1	364,	32,925	29,513	31,174	33,729	27,024	38,954	35,532	35,609	35,303	33,903	33,649	21,814	20,65	29,851	29,827	29,351	30,091	32,232	31,212	33,963	35,538	31,717	30,601	24,93	29,875	21,433	31,233	27,935	30,608	
365	1	365,	32,909	29,499	31,16	33,714	27,008	38,943	35,52	35,598	35,29	33,886	33,632	21,807	20,641	29,833	29,809	29,334	30,075	32,216	31,199	33,95	35,521	31,7	30,582	24,915	29,859	21,425	31,219	27,915	30,591	
366	1	366,	32,892	29,485	31,146	33,698	26,992	38,931	35,508	35,587	35,278	33,869	33,614	21,799	20,632	29,814	29,792	29,317	30,059	32,2	31,187	33,936	35,503	31,684	30,563	24,9	29,843	21,417	31,204	27,895	30,573	
367	1	367,	32,876	29,47	31,131	33,683	26,976	38,919	35,496	35,575	35,265	33,852	33,597	21,792	20,623	29,796	29,774	29,299	30,044	32,184	31,174	33,922	35,486	31,668	30,544	24,886	29,826	21,409	31,19	27,875	30,555	
368	1	368,	32,86	29,456	31,117	33,667	26,96	38,907	35,483	35,564	35,252	33,835	33,58	21,785	20,614	29,778	29,757	29,282	30,028	32,168	31,161	33,908	35,468	31,652	30,525	24,871	29,81	21,401	31,175	27,855	30,537	
369	1	369,	32,844	29,442	31,103	33,652	26,944	38,896	35,471	35,553	35,24	33,818	33,563	21,777	20,605	29,76	29,74	29,265	30,013	32,152	31,149	33,894	35,451	31,636	30,506	24,857	29,794	21,393	31,16	27,836	30,519	
370	1	370,	32,827	29,428	31,089	33,636	26,928	38,884	35,459	35,542	35,227	33,801	33,545	21,77	20,596	29,741	29,722	29,248	29,997	32,136	31,136	33,881	35,434	31,62	30,487	24,842	29,777	21,385	31,146	27,816	30,502	
371	1	371,	32,811	29,414	31,075	33,621	26,912	38,872	35,447	35,531	35,215	33,784	33,528	21,763	20,588	29,723	29,705	29,231	29,982	32,12	31,124	33,867	35,416	31,604	30,468	24,828	29,761	21,377	31,131	27,796	30,484	
372	1	372,	32,795	29,4	31,062	33,605	26,896	38,861	35,435	35,519	35,202	33,767	33,511	21,755	20,579	29,705	29,687	29,214	29,966	32,104	31,111	33,853	35,399	31,588	30,449	24,813	29,745	21,369	31,117	27,776	30,466	
373	1	373,	32,779	29,386	31,048	33,59	26,88	38,849	35,422	35,508	35,189	33,75	33,494	21,748	20,57	29,687	29,67	29,196	29,951	32,088	31,098	33,84	35,381	31,572	30,43	24,799	29,729	21,361	31,103	27,757	30,449	
374	1	374,	32,762	29,372	31,034	33,575	26,864	38,837	35,41	35,497	35,177	33,732	33,477	21,741	20,562	29,669	29,653	29,179	29,935	32,072	31,086	33,826	35,364	31,556	30,411	24,785	29,713	21,353	31,088	27,737	30,431	
375	1	375,	32,746	29,358	31,02	33,559	26,849	38,825	35,398	35,486	35,164	33,715	33,459	21,734	20,553	29,651	29,636	29,162	29,92	32,057	31,073	33,812	35,346	31,54	30,392	24,77	29,697	21,345	31,074	27,718	30,413	
376	1	376,	32,73	29,344	31,006	33,544	26,833	38,814	35,386	35,475	35,151	33,699	33,442	21,727	20,545	29,633	29,619	29,145	29,905	32,041	31,061	33,798	35,329	31,524	30,373	24,756	29,681	21,338	31,06	27,699	30,396	
377	1	377,	32,714	29,33	30,992	33,529	26,817	38,802	35,374	35,464	35,139	33,682	33,425	21,72	20,536	29,615	29,601	29,129	29,889	32,025	31,048	33,785	35,312	31,508	30,354	24,742	29,665	21,33	31,045	27,679	30,378	
378	1	378,	32,698	29,316	30,978	33,513	26,802	38,79	35,362	35,453	35,126	33,665	33,408	21,712	20,528	29,597	29,584	29,112	29,874	32,009	31,036	33,771	35,294	31,492	30,336	24,728	29,649	21,322	31,031	27,66	30,361	
379	1	379,	32,682	29,302	30,965	33,498	26,786	38,778	35,35	35,442	35,114	33,648	33,391	21,705	20,52	29,579	29,567	29,095	29,859	31,994	31,024	33,758	35,277	31,476	30,317	24,714	29,633	21,315	31,017	27,641	30,343	
380	1	380,	32,666	29,289	30,951	33,483	26,771	38,767	35,338	35,43	35,101	33,631	33,374	21,698	20,511	29,561	29,55	29,078	29,843	31,978	31,011	33,744	35,259	31,46	30,298	24,7	29,617	21,307	31,003	27,622	30,326	
381	1	381,	32,65	29,275	30,937	33,467	26,755	38,755	35,326	35,419	35,088	33,614	33,357	21,691	20,503	29,543	29,533	29,061	29,828	31,962	30,999	33,73	35,242	31,444	30,28	24,686	29,601	21,3	30,988	27,602	30,309	
382	1	382,	32,633	29,261	30,923	33,452	26,74	38,743	35,314	35,408	35,076	33,597	33,34	21,684	20,495	29,526	29,516	29,045	29,813	31,946	30,986	33,717	35,225	31,429	30,261	24,672	29,585	21,292	30,974	27,583	30,291	
383	1	383,	32,617	29,247	30,909	33,437	26,725	38,731	35,302	35,397	35,063	33,58	33,323	21,677	20,486	29,508	29,499	29,028	29,798	31,931	30,974	33,703	35,207	31,413	30,242	24,659	29,569	21,284	30,96	27,564	30,274	
384	1	384,	32,601	29,234	30,896	33,422	26,709	38,72	35,29	35,386	35,051	33,563	33,306	21,67	20,478	29,49	29,483	29,011	29,783	31,915	30,962	33,69	35,19	31,397	30,224	24,645	29,554	21,277	30,946	27,545	30,257	
385	1	385,	32,585	29,22	30,882	33,407	26,694	38,708	35,278	35,375	35,038	33,546	33,288	21,663	20,47	29,472	29,466	28,995	29,768	31,9	30,949	33,676	35,173	31,381	30,205	24,631	29,538	21,27	30,932	27,527	30,24	
386	1	386,	32,569	29,206	30,868	33,392	26,679	38,696	35,266	35,364	35,025	33,529	33,271	21,656	20,462	29,455	29,449	28,978	29,753	31,884	30,937	33,663	35,155	31,366	30,187	24,618	29,522	21,262	30,918	27,508	30,222	
387	1	387,	32,553	29,193	30,855	33,376	26,664	38,684	35,254	35,353	35,013	33,513	33,254	21,649	20,454	29,437	29,432	28,962	29,738	31,868	30,925	33,649	35,138	31,35	30,169	24,604	29,507	21,255	30,904	27,489	30,205	
388	1	388,	32,537	29,179	30,841	33,361	26,649	38,673	35,242	35,342	35,	33,496	33,237	21,643	20,446	29,419	29,415	28,945	29,723	31,853	30,912	33,635	35,121	31,334	30,15	24,59	29,491	21,247	30,89	27,47	30,188	
389	1	389,	32,521	29,166	30,828	33,346	26,634	38,661	35,23	35,331	34,988	33,479	33,22	21,636	20,438	29,402	29,399	28,929	29,708	31,837	30,9	33,622	35,103	31,319	30,132	24,577	29,475	21,24	30,876	27,452	30,171	
390	1	390,	32,505	29,152	30,814	33,331	26,619	38,649	35,218	35,32	34,975	33,462	33,204	21,629	20,43	29,384	29,382	28,912	29,693	31,822	30,888	33,609	35,086	31,303	30,114	24,563	29,46	21,233	30,862	27,433	30,154	
391	1	391,	32,49	29,139	30,8	33,316	26,604	38,637	35,206	35,309	34,962	33,445	33,187	21,622	20,423	29,367	29,366	28,896	29,678	31,806	30,876	33,595	35,069	31,288	30,096	24,55	29,444	21,225	30,848	27,415	30,137	
392	1	392,	32,474	29,125	30,787	33,301	26,589	38,626	35,194	35,298	34,95	33,429	33,17	21,615	20,415	29,349	29,349	28,88	29,663	31,791	30,863	33,582	35,051	31,272	30,077	24,537	29,429	21,218	30,834	27,396	30,12	
393	1	393,	32,458	29,112	30,773	33,286	26,574	38,614	35,182	35,287	34,937	33,412	33,153	21,609	20,407	29,332	29,332	28,863	29,648	31,775	30,851	33,568	35,034	31,257	30,059	24,523	29,413	21,211	30,821	27,378	30,103	
394	1	394,	32,442	29,098	30,76	33,271	26,559	38,602	35,17	35,276	34,925	33,395	33,136	21,602	20,399	29,315	29,316	28,847	29,633	31,76	30,839	33,555	35,017	31,241	30,041	24,51	29,398	21,204	30,807	27,359	30,086	
395	1	395,	32,426	29,085	30,746	33,256	26,544	38,591	35,158	35,265	34,912	33,378	33,119	21,595	20,392	29,297	29,299	28,831	29,618	31,745	30,827	33,541	35,	31,226	30,023	24,497	29,382	21,197	30,793	27,341	30,069	
396	1	396,	32,41	29,071	30,733	33,241	26,53	38,579	35,146	35,254	34,9	33,362	33,102	21,588	20,384	29,28	29,283	28,815	29,604	31,729	30,815	33,528	34,982	31,21	30,005	24,484	29,367	21,19	30,779	27,323	30,052	
397	1	397,	32,394	29,058	30,719	33,226	26,515	38,567	35,134	35,243	34,887	33,345	33,085	21,582	20,376	29,263	29,267	28,799	29,589	31,714	30,802	33,515	34,965	31,195	29,987	24,471	29,352	21,182	30,766	27,305	30,035	
398	1	398,	32,378	29,045	30,706	33,211	26,5	38,555	35,122	35,232	34,874	33,328	33,068	21,575	20,369	29,245	29,25	28,783	29,574	31,698	30,79	33,501	34,948	31,18	29,969	24,457	29,336	21,175	30,752	27,286	30,018	
399	1	399,	32,363	29,031	30,693	33,196	26,486	38,544	35,111	35,222	34,862	33,312	33,051	21,568	20,361	29,228	29,234	28,767	29,559	31,683	30,778	33,488	34,931	31,164	29,951	24,444	29,321	21,168	30,738	27,268	30,002	
400	1	400,	32,347	29,018	30,679	33,181	26,471	38,532	35,099	35,211	34,849	33,295	33,035	21,562	20,354	29,211	29,218	28,75	29,545	31,668	30,766	33,474	34,914	31,149	29,933	24,431	29,306	21,161	30,725	27,25	29,985	
401	1	401,	32,331	29,005	30,666	33,166	26,457	38,52	35,087	35,2	34,837	33,278	33,018	21,555	20,346	29,194	29,201	28,735	29,53	31,652	30,754	33,461	34,896	31,134	29,915	24,418	29,291	21,154	30,711	27,232	29,968	
402	1	402,	32,315	28,992	30,653	33,151	26,442	38,508	35,075	35,189	34,824	33,262	33,001	21,549	20,339	29,176	29,185	28,719	29,515	31,637	30,742	33,448	34,879	31,118	29,898	24,406	29,276	21,147	30,697	27,214	29,951	
403	1	403,	32,3	28,979	30,639	33,137	26,428	38,497	35,063	35,178	34,812	33,245	32,984	21,542	20,332	29,159	29,169	28,703	29,501	31,622	30,73	33,435	34,862	31,103	29,88	24,393	29,26	21,141	30,684	27,196	29,935	
404	1	404,	32,284	28,965	30,626	33,122	26,413	38,485	35,051	35,167	34,799	33,229	32,967	21,536	20,324	29,142	29,153	28,687	29,486	31,607	30,718	33,421	34,845	31,088	29,862	24,38	29,245	21,134	30,67	27,179	29,918	
405	1	405,	32,268	28,952	30,613	33,107	26,399	38,473	35,04	35,156	34,787	33,212	32,951	21,529	20,317	29,125	29,137	28,671	29,472	31,591	30,706	33,408	34,828	31,073	29,844	24,367	29,23	21,127	30,657	27,161	29,902	
406	1	406,	32,252	28,939	30,599	33,092	26,385	38,461	35,028	35,145	34,774	33,196	32,934	21,523	20,31	29,108	29,121	28,655	29,457	31,576	30,694	33,395	34,811	31,058	29,827	24,354	29,215	21,12	30,643	27,143	29,885	
407	1	407,	32,237	28,926	30,586	33,077	26,371	38,45	35,016	35,135	34,762	33,179	32,917	21,516	20,302	29,091	29,104	28,639	29,443	31,561	30,682	33,381	34,793	31,042	29,809	24,342	29,2	21,113	30,63	27,126	29,868	
408	1	408,	32,221	28,913	30,573	33,063	26,356	38,438	35,004	35,124	34,749	33,162	32,901	21,51	20,295	29,074	29,088	28,624	29,428	31,546	30,67	33,368	34,776	31,027	29,791	24,329	29,185	21,106	30,617	27,108	29,852	
409	1	409,	32,205	28,9	30,56	33,048	26,342	38,426	34,993	35,113	34,737	33,146	32,884	21,503	20,288	29,057	29,072	28,608	29,414	31,531	30,658	33,355	34,759	31,012	29,774	24,316	29,17	21,1	30,603	27,09	29,835	
410	1	410,	32,19	28,887	30,546	33,033	26,328	38,415	34,981	35,102	34,724	33,129	32,867	21,497	20,281	29,04	29,057	28,592	29,399	31,516	30,646	33,342	34,742	30,997	29,756	24,304	29,155	21,093	30,59	27,073	29,819	
411	1	411,	32,174	28,874	30,533	33,018	26,314	38,403	34,969	35,091	34,712	33,113	32,851	21,491	20,274	29,024	29,041	28,577	29,385	31,5	30,634	33,329	34,725	30,982	29,739	24,291	29,14	21,086	30,576	27,055	29,803	
412	1	412,	32,158	28,861	30,52	33,004	26,3	38,391	34,958	35,081	34,699	33,096	32,834	21,484	20,267	29,007	29,025	28,561	29,371	31,485	30,623	33,315	34,708	30,967	29,721	24,279	29,126	21,079	30,563	27,038	29,786	
413	1	413,	32,143	28,848	30,507	32,989	26,286	38,379	34,946	35,07	34,687	33,08	32,817	21,478	20,26	28,99	29,009	28,546	29,356	31,47	30,611	33,302	34,691	30,952	29,704	24,267	29,111	21,073	30,55	27,021	29,77	
414	1	414,	32,127	28,835	30,494	32,974	26,272	38,368	34,934	35,059	34,674	33,064	32,801	21,472	20,253	28,973	28,993	28,53	29,342	31,455	30,599	33,289	34,674	30,937	29,687	24,254	29,096	21,066	30,537	27,003	29,754	
415	1	415,	32,112	28,822	30,481	32,96	26,258	38,356	34,922	35,048	34,662	33,047	32,784	21,465	20,246	28,957	28,977	28,515	29,328	31,44	30,587	33,276	34,657	30,922	29,669	24,242	29,081	21,06	30,523	26,986	29,737	
416	1	416,	32,096	28,809	30,468	32,945	26,244	38,344	34,911	35,037	34,649	33,031	32,767	21,459	20,239	28,94	28,962	28,499	29,314	31,425	30,575	33,263	34,64	30,907	29,652	24,23	29,066	21,053	30,51	26,969	29,721	
417	1	417,	32,081	28,797	30,455	32,931	26,23	38,333	34,899	35,027	34,637	33,014	32,751	21,453	20,232	28,923	28,946	28,484	29,299	31,41	30,563	33,25	34,623	30,892	29,635	24,217	29,052	21,046	30,497	26,952	29,705	
418	1	418,	32,065	28,784	30,442	32,916	26,217	38,321	34,888	35,016	34,624	32,998	32,734	21,446	20,226	28,906	28,93	28,468	29,285	31,395	30,552	33,237	34,606	30,878	29,618	24,205	29,037	21,04	30,484	26,935	29,689	
419	1	419,	32,05	28,771	30,428	32,901	26,203	38,309	34,876	35,005	34,612	32,982	32,718	21,44	20,219	28,89	28,915	28,453	29,271	31,38	30,54	33,224	34,589	30,863	29,6	24,193	29,022	21,033	30,471	26,918	29,672	
420	1	420,	32,034	28,758	30,415	32,887	26,189	38,298	34,864	34,994	34,599	32,965	32,701	21,434	20,212	28,873	28,899	28,438	29,257	31,365	30,528	33,211	34,572	30,848	29,583	24,181	29,008	21,027	30,458	26,901	29,656	
421	1	421,	32,019	28,745	30,402	32,872	26,175	38,286	34,853	34,984	34,587	32,949	32,685	21,428	20,205	28,857	28,883	28,422	29,243	31,35	30,516	33,197	34,555	30,833	29,566	24,169	28,993	21,021	30,444	26,884	29,64	
422	1	422,	32,003	28,733	30,39	32,858	26,162	38,274	34,841	34,973	34,574	32,933	32,668	21,422	20,199	28,84	28,868	28,407	29,229	31,336	30,505	33,184	34,538	30,818	29,549	24,157	28,979	21,014	30,431	26,867	29,624	
423	1	423,	31,988	28,72	30,377	32,843	26,148	38,263	34,829	34,962	34,562	32,916	32,652	21,416	20,192	28,824	28,852	28,392	29,215	31,321	30,493	33,171	34,521	30,804	29,532	24,145	28,964	21,008	30,418	26,85	29,608	
424	1	424,	31,972	28,707	30,364	32,829	26,135	38,251	34,818	34,952	34,549	32,9	32,635	21,409	20,185	28,807	28,837	28,377	29,201	31,306	30,481	33,158	34,504	30,789	29,515	24,133	28,95	21,001	30,405	26,833	29,592	
425	1	425,	31,957	28,695	30,351	32,814	26,121	38,239	34,806	34,941	34,537	32,884	32,619	21,403	20,179	28,791	28,821	28,362	29,187	31,291	30,469	33,145	34,487	30,774	29,498	24,121	28,935	20,995	30,392	26,817	29,576	
426	1	426,	31,942	28,682	30,338	32,8	26,108	38,228	34,795	34,93	34,524	32,868	32,603	21,397	20,172	28,775	28,806	28,347	29,173	31,276	30,458	33,132	34,47	30,76	29,481	24,109	28,921	20,989	30,379	26,8	29,56	
427	1	427,	31,926	28,669	30,325	32,786	26,094	38,216	34,783	34,92	34,512	32,851	32,586	21,391	20,166	28,758	28,791	28,332	29,159	31,261	30,446	33,119	34,453	30,745	29,464	24,097	28,906	20,982	30,366	26,783	29,544	
428	1	428,	31,911	28,657	30,312	32,771	26,081	38,204	34,772	34,909	34,499	32,835	32,57	21,385	20,159	28,742	28,775	28,317	29,145	31,247	30,435	33,106	34,436	30,73	29,447	24,085	28,892	20,976	30,354	26,767	29,528	
429	1	429,	31,896	28,644	30,299	32,757	26,067	38,193	34,76	34,898	34,487	32,819	32,553	21,379	20,153	28,726	28,76	28,302	29,131	31,232	30,423	33,094	34,419	30,716	29,431	24,073	28,878	20,97	30,341	26,75	29,512	
430	1	430,	31,88	28,632	30,286	32,742	26,054	38,181	34,749	34,888	34,475	32,803	32,537	21,373	20,147	28,709	28,745	28,287	29,117	31,217	30,411	33,081	34,402	30,701	29,414	24,062	28,863	20,964	30,328	26,734	29,496	
431	1	431,	31,865	28,619	30,274	32,728	26,041	38,169	34,737	34,877	34,462	32,786	32,521	21,367	20,14	28,693	28,729	28,272	29,103	31,202	30,4	33,068	34,385	30,687	29,397	24,05	28,849	20,957	30,315	26,717	29,481	
432	1	432,	31,85	28,607	30,261	32,714	26,028	38,158	34,726	34,866	34,45	32,77	32,504	21,361	20,134	28,677	28,714	28,257	29,09	31,188	30,388	33,055	34,369	30,672	29,38	24,038	28,835	20,951	30,302	26,701	29,465	
